"","strategy","QALYs","cost","sample","grp"
"2950","st_Baloxavir",-0.00168078989834998,427.708295075136,984,"Group 1"
"2951","st_Oseltamivir",-0.00223164169687054,416.704870521128,984,"Group 1"
"2952","st_Current",-0.00296809505281606,337.014611767121,984,"Group 1"
"2953","st_Baloxavir",-0.00167180512843855,368.600891892521,985,"Group 1"
"2954","st_Oseltamivir",-0.0022885618354446,359.255806325482,985,"Group 1"
"2955","st_Current",-0.00314820330751744,279.186143898869,985,"Group 1"
"2956","st_Baloxavir",-0.00175164220012755,397.843029153814,986,"Group 1"
"2957","st_Oseltamivir",-0.00242619330999978,397.91009722368,986,"Group 1"
"2958","st_Current",-0.00340796481983751,303.996217293029,986,"Group 1"
"2959","st_Baloxavir",-0.0014379592083364,399.335324825146,987,"Group 1"
"2960","st_Oseltamivir",-0.00233963698632469,397.035613661905,987,"Group 1"
"2961","st_Current",-0.0031267027652625,317.75301025687,987,"Group 1"
"2962","st_Baloxavir",-0.00151678446817569,416.096247433406,988,"Group 1"
"2963","st_Oseltamivir",-0.00198832722141736,392.261848273716,988,"Group 1"
"2964","st_Current",-0.0026659847922213,320.505586315507,988,"Group 1"
"2965","st_Baloxavir",-0.00186404565030057,435.167135062011,989,"Group 1"
"2966","st_Oseltamivir",-0.0026033847768401,427.17519998851,989,"Group 1"
"2967","st_Current",-0.00367817121933496,332.513652335578,989,"Group 1"
"2968","st_Baloxavir",-0.00159343768776412,345.436821353149,990,"Group 1"
"2969","st_Oseltamivir",-0.00213078774293806,341.369703847735,990,"Group 1"
"2970","st_Current",-0.00303072699613776,245.019218647784,990,"Group 1"
"2971","st_Baloxavir",-0.00152322508982969,330.1861393139,991,"Group 1"
"2972","st_Oseltamivir",-0.00233637849396794,322.350584179578,991,"Group 1"
"2973","st_Current",-0.00329762452400761,248.765766285764,991,"Group 1"
"2974","st_Baloxavir",-0.00182076896551646,331.042738722468,992,"Group 1"
"2975","st_Oseltamivir",-0.0023236653861126,319.863647383219,992,"Group 1"
"2976","st_Current",-0.00335325772794559,232.206552631422,992,"Group 1"
"2977","st_Baloxavir",-0.00168236861063747,425.310821267199,993,"Group 1"
"2978","st_Oseltamivir",-0.00245628571028674,423.33269572137,993,"Group 1"
"2979","st_Current",-0.00367867206042186,338.785073783018,993,"Group 1"
"2980","st_Baloxavir",-0.00209896892601135,389.448718003563,994,"Group 1"
"2981","st_Oseltamivir",-0.00259565668408078,357.309678539282,994,"Group 1"
"2982","st_Current",-0.00351283358163026,293.743965990907,994,"Group 1"
"2983","st_Baloxavir",-0.00227076414723002,330.896185069877,995,"Group 1"
"2984","st_Oseltamivir",-0.00278138208555876,315.544687451951,995,"Group 1"
"2985","st_Current",-0.00393469136145879,232.747661716524,995,"Group 1"
"2986","st_Baloxavir",-0.00174193254478093,385.486961734798,996,"Group 1"
"2987","st_Oseltamivir",-0.0025218970380279,372.690683643663,996,"Group 1"
"2988","st_Current",-0.00356026010148024,311.265516576571,996,"Group 1"
"2989","st_Baloxavir",-0.00194823325926471,347.385214551629,997,"Group 1"
"2990","st_Oseltamivir",-0.00247917772524675,346.539676685844,997,"Group 1"
"2991","st_Current",-0.00390020716266046,267.254032263566,997,"Group 1"
"2992","st_Baloxavir",-0.00130443803754603,447.352261273939,998,"Group 1"
"2993","st_Oseltamivir",-0.00191259081661101,447.27152817795,998,"Group 1"
"2994","st_Current",-0.00274600316674181,349.900940063868,998,"Group 1"
"2995","st_Baloxavir",-0.00183520129377877,457.152169562644,999,"Group 1"
"2996","st_Oseltamivir",-0.00230152862686946,410.86517881675,999,"Group 1"
"2997","st_Current",-0.00328466811484333,367.315502099588,999,"Group 1"
"2998","st_Baloxavir",-0.00186654026848558,361.724171030559,1000,"Group 1"
"2999","st_Oseltamivir",-0.00259921389632828,342.120280506603,1000,"Group 1"
"3000","st_Current",-0.00355210456861774,260.060682472665,1000,"Group 1"
"3001","st_Baloxavir",-0.00215055861938413,442.501610644438,1001,"Group 1"
"3002","st_Oseltamivir",-0.00274696397700738,444.21465952182,1001,"Group 1"
"3003","st_Current",-0.00374329077791057,347.980443292753,1001,"Group 1"
"3004","st_Baloxavir",-0.00274505844582375,302.223358079021,1002,"Group 1"
"3005","st_Oseltamivir",-0.00316417532320413,285.403996426317,1002,"Group 1"
"3006","st_Current",-0.00406529028093854,211.361192844239,1002,"Group 1"
"3007","st_Baloxavir",-0.00175719524856211,299.431669073011,1003,"Group 1"
"3008","st_Oseltamivir",-0.00258054562447564,299.311309639248,1003,"Group 1"
"3009","st_Current",-0.00376951651725649,216.221533819626,1003,"Group 1"
"3010","st_Baloxavir",-0.00190387668017478,402.077092648686,1004,"Group 1"
"3011","st_Oseltamivir",-0.00233662092441392,380.760781904121,1004,"Group 1"
"3012","st_Current",-0.00406525250092198,312.226500395183,1004,"Group 1"
"3013","st_Baloxavir",-0.00166783224716736,420.884514627407,1005,"Group 1"
"3014","st_Oseltamivir",-0.00230748014611367,406.53156549536,1005,"Group 1"
"3015","st_Current",-0.00286479199293811,317.823063260571,1005,"Group 1"
"3016","st_Baloxavir",-0.00159334109588934,423.316811604403,1006,"Group 1"
"3017","st_Oseltamivir",-0.00219496798505346,409.460704531941,1006,"Group 1"
"3018","st_Current",-0.00327336665396959,330.486790061905,1006,"Group 1"
"3019","st_Baloxavir",-0.00198915578086905,370.984289864349,1007,"Group 1"
"3020","st_Oseltamivir",-0.00234924711294767,378.869021370365,1007,"Group 1"
"3021","st_Current",-0.00381381672736649,280.04255711674,1007,"Group 1"
"3022","st_Baloxavir",-0.00162045715299274,458.974506474528,1008,"Group 1"
"3023","st_Oseltamivir",-0.00218195193173309,446.974119200113,1008,"Group 1"
"3024","st_Current",-0.00347862745269277,360.215262566754,1008,"Group 1"
"3025","st_Baloxavir",-0.00185955124450706,384.005601949612,1009,"Group 1"
"3026","st_Oseltamivir",-0.00248191440641952,371.948606927298,1009,"Group 1"
"3027","st_Current",-0.00372873147570091,288.216351930089,1009,"Group 1"
"3028","st_Baloxavir",-0.00187807747435738,384.104033268971,1010,"Group 1"
"3029","st_Oseltamivir",-0.00230029882894632,348.20746607412,1010,"Group 1"
"3030","st_Current",-0.00374442207643241,279.582603994865,1010,"Group 1"
"3031","st_Baloxavir",-0.00138443188818894,443.550728743659,1011,"Group 1"
"3032","st_Oseltamivir",-0.0019076611944555,380.275003914478,1011,"Group 1"
"3033","st_Current",-0.00292083645901511,335.927107722542,1011,"Group 1"
"3034","st_Baloxavir",-0.00161952224341124,416.559791219771,1012,"Group 1"
"3035","st_Oseltamivir",-0.00222603039885708,400.405011702947,1012,"Group 1"
"3036","st_Current",-0.00368194919952638,327.838678323873,1012,"Group 1"
"3037","st_Baloxavir",-0.00193881276254151,383.501870729938,1013,"Group 1"
"3038","st_Oseltamivir",-0.00245613195583976,367.946653431161,1013,"Group 1"
"3039","st_Current",-0.00321695110934204,282.329925808186,1013,"Group 1"
"3040","st_Baloxavir",-0.00178134612438289,354.069346866026,1014,"Group 1"
"3041","st_Oseltamivir",-0.00216443335489252,338.359741908206,1014,"Group 1"
"3042","st_Current",-0.00327988842868362,253.908090027719,1014,"Group 1"
"3043","st_Baloxavir",-0.00156739951722137,405.261668486742,1015,"Group 1"
"3044","st_Oseltamivir",-0.00196626210899715,382.548237395099,1015,"Group 1"
"3045","st_Current",-0.00265314184848103,301.720088663225,1015,"Group 1"
"3046","st_Baloxavir",-0.00193966445205265,473.204181603205,1016,"Group 1"
"3047","st_Oseltamivir",-0.00256350421065031,454.915455241069,1016,"Group 1"
"3048","st_Current",-0.00409720291206034,390.581605133833,1016,"Group 1"
"3049","st_Baloxavir",-0.00179701471753617,337.134363504951,1017,"Group 1"
"3050","st_Oseltamivir",-0.00269743776720243,337.235907796349,1017,"Group 1"
"3051","st_Current",-0.00308078290718296,229.865186966249,1017,"Group 1"
"3052","st_Baloxavir",-0.00259234233377115,365.698878770045,1018,"Group 1"
"3053","st_Oseltamivir",-0.00308323689737416,368.013729690567,1018,"Group 1"
"3054","st_Current",-0.00378354895030438,270.127330487965,1018,"Group 1"
"3055","st_Baloxavir",-0.0014106399567469,422.112736339158,1019,"Group 1"
"3056","st_Oseltamivir",-0.00212333545798881,374.771714882329,1019,"Group 1"
"3057","st_Current",-0.00269884026339318,317.682632194971,1019,"Group 1"
"3058","st_Baloxavir",-0.00363133320797958,269.787376480323,1020,"Group 1"
"3059","st_Oseltamivir",-0.00389709189646611,223.641194744413,1020,"Group 1"
"3060","st_Current",-0.00400470161548297,150.296531105671,1020,"Group 1"
"3061","st_Baloxavir",-0.00141287501260652,431.206282464147,1021,"Group 1"
"3062","st_Oseltamivir",-0.00187073501744512,409.351492048522,1021,"Group 1"
"3063","st_Current",-0.00265423442932573,322.190164186945,1021,"Group 1"
"3064","st_Baloxavir",-0.00164098126646274,386.065858306271,1022,"Group 1"
"3065","st_Oseltamivir",-0.00219790802963748,383.462157642578,1022,"Group 1"
"3066","st_Current",-0.00305110471458529,285.932298671646,1022,"Group 1"
"3067","st_Baloxavir",-0.00181975663407589,357.552634025621,1023,"Group 1"
"3068","st_Oseltamivir",-0.00227660654433827,347.081344621364,1023,"Group 1"
"3069","st_Current",-0.00315087046167137,252.000900240299,1023,"Group 1"
"3070","st_Baloxavir",-0.00223723276797352,264.426951833431,1024,"Group 1"
"3071","st_Oseltamivir",-0.00298266108687398,259.840931636565,1024,"Group 1"
"3072","st_Current",-0.00373374558543181,168.437684927605,1024,"Group 1"
"3073","st_Baloxavir",-0.00150507155577785,455.317192678078,1025,"Group 1"
"3074","st_Oseltamivir",-0.00179718058108892,427.606792684979,1025,"Group 1"
"3075","st_Current",-0.00274681998014966,352.962367249048,1025,"Group 1"
"3076","st_Baloxavir",-0.00149055624733773,441.563166003038,1026,"Group 1"
"3077","st_Oseltamivir",-0.00212597186361385,414.776599864475,1026,"Group 1"
"3078","st_Current",-0.00303926044988112,341.777819918708,1026,"Group 1"
"3079","st_Baloxavir",-0.00199334382228409,386.422221013541,1027,"Group 1"
"3080","st_Oseltamivir",-0.00254736774269712,383.212127135725,1027,"Group 1"
"3081","st_Current",-0.00361977819135604,300.21039127834,1027,"Group 1"
"3082","st_Baloxavir",-0.00205709764993638,345.52752328286,1028,"Group 1"
"3083","st_Oseltamivir",-0.00270189364186294,321.540240478292,1028,"Group 1"
"3084","st_Current",-0.00368551437928714,244.943395432587,1028,"Group 1"
"3085","st_Baloxavir",-0.00157024154528085,303.895921543169,1029,"Group 1"
"3086","st_Oseltamivir",-0.00210986176114044,269.195775653895,1029,"Group 1"
"3087","st_Current",-0.00286913093754995,195.065360874995,1029,"Group 1"
"3088","st_Baloxavir",-0.00292088517615028,379.842662500585,1030,"Group 1"
"3089","st_Oseltamivir",-0.00339790363142071,346.49632704189,1030,"Group 1"
"3090","st_Current",-0.00445953958245038,284.973557335196,1030,"Group 1"
"3091","st_Baloxavir",-0.00180915795895442,331.205885438985,1031,"Group 1"
"3092","st_Oseltamivir",-0.00246337698591365,287.308697732049,1031,"Group 1"
"3093","st_Current",-0.0032205203519416,237.374927614414,1031,"Group 1"
"3094","st_Baloxavir",-0.00155752503093269,336.909119849337,1032,"Group 1"
"3095","st_Oseltamivir",-0.00221626237717275,327.990696568985,1032,"Group 1"
"3096","st_Current",-0.00332866069498594,256.675840515538,1032,"Group 1"
"3097","st_Baloxavir",-0.00190073529433838,389.661982890597,1033,"Group 1"
"3098","st_Oseltamivir",-0.00241407584431337,364.518703478257,1033,"Group 1"
"3099","st_Current",-0.00340282836044843,291.010714008881,1033,"Group 1"
"3100","st_Baloxavir",-0.00175559867959733,461.571907383581,1034,"Group 1"
"3101","st_Oseltamivir",-0.00267214081889822,437.120228594032,1034,"Group 1"
"3102","st_Current",-0.0037574728441634,387.209541304297,1034,"Group 1"
"3103","st_Baloxavir",-0.00208150572336915,355.05086653026,1035,"Group 1"
"3104","st_Oseltamivir",-0.00255218306460099,314.722649798964,1035,"Group 1"
"3105","st_Current",-0.00366334734062843,252.123239641449,1035,"Group 1"
"3106","st_Baloxavir",-0.00170040722658965,285.580221459276,1036,"Group 1"
"3107","st_Oseltamivir",-0.00234286224543793,255.818850650571,1036,"Group 1"
"3108","st_Current",-0.00375123626879835,189.975350322783,1036,"Group 1"
"3109","st_Baloxavir",-0.0019054484631827,403.250714861278,1037,"Group 1"
"3110","st_Oseltamivir",-0.00237578885831389,399.465974726825,1037,"Group 1"
"3111","st_Current",-0.003584633730906,322.541714723303,1037,"Group 1"
"3112","st_Baloxavir",-0.00174073429370303,381.741724688491,1038,"Group 1"
"3113","st_Oseltamivir",-0.00231630387640109,355.816422706673,1038,"Group 1"
"3114","st_Current",-0.0035936292875487,293.732072765838,1038,"Group 1"
"3115","st_Baloxavir",-0.00136623640902088,374.455787617862,1039,"Group 1"
"3116","st_Oseltamivir",-0.00174235678482244,367.770684526441,1039,"Group 1"
"3117","st_Current",-0.0029643097775518,290.606953801081,1039,"Group 1"
"3118","st_Baloxavir",-0.00180908165848905,395.173513114221,1040,"Group 1"
"3119","st_Oseltamivir",-0.0024860215061698,376.899517548828,1040,"Group 1"
"3120","st_Current",-0.00299415369538534,305.30605525129,1040,"Group 1"
"3121","st_Baloxavir",-0.0015381365289999,362.500331974635,1041,"Group 1"
"3122","st_Oseltamivir",-0.00232266755308106,356.06224162667,1041,"Group 1"
"3123","st_Current",-0.00330794485626015,281.159884628762,1041,"Group 1"
"3124","st_Baloxavir",-0.00188601746180805,345.065785824094,1042,"Group 1"
"3125","st_Oseltamivir",-0.00225927892574459,339.129319612221,1042,"Group 1"
"3126","st_Current",-0.00352355131230777,267.152719693461,1042,"Group 1"
"3127","st_Baloxavir",-0.00182442892882096,368.24210331415,1043,"Group 1"
"3128","st_Oseltamivir",-0.00264823545194567,358.134333490957,1043,"Group 1"
"3129","st_Current",-0.00333434946734792,279.13682171235,1043,"Group 1"
"3130","st_Baloxavir",-0.00187534729790386,449.248924046647,1044,"Group 1"
"3131","st_Oseltamivir",-0.00263070932318612,422.945924270194,1044,"Group 1"
"3132","st_Current",-0.00326596662466622,340.334659912759,1044,"Group 1"
"3133","st_Baloxavir",-0.00151218009027417,342.015061473887,1045,"Group 1"
"3134","st_Oseltamivir",-0.00220968408923621,343.762824281717,1045,"Group 1"
"3135","st_Current",-0.00310256110846437,260.863203834988,1045,"Group 1"
"3136","st_Baloxavir",-0.00190890819174427,430.767519580025,1046,"Group 1"
"3137","st_Oseltamivir",-0.0025587704233077,402.194759606142,1046,"Group 1"
"3138","st_Current",-0.00338434862990052,334.411896939651,1046,"Group 1"
"3139","st_Baloxavir",-0.00179819924649564,394.505989386338,1047,"Group 1"
"3140","st_Oseltamivir",-0.00228475698925764,388.373521438291,1047,"Group 1"
"3141","st_Current",-0.00287020722253849,292.108003314139,1047,"Group 1"
"3142","st_Baloxavir",-0.00141876902080115,352.3459005588,1048,"Group 1"
"3143","st_Oseltamivir",-0.00219060892796769,349.88593792901,1048,"Group 1"
"3144","st_Current",-0.00293074054777517,247.860291982251,1048,"Group 1"
"3145","st_Baloxavir",-0.00183052007684718,445.818906093054,1049,"Group 1"
"3146","st_Oseltamivir",-0.00237529471403986,432.559381582067,1049,"Group 1"
"3147","st_Current",-0.0032980199859784,349.738604411781,1049,"Group 1"
"3148","st_Baloxavir",-0.00173655791254549,410.06424799695,1050,"Group 1"
"3149","st_Oseltamivir",-0.00230212749425712,398.465419486075,1050,"Group 1"
"3150","st_Current",-0.00290077017460309,311.892327874679,1050,"Group 1"
"3151","st_Baloxavir",-0.00157481682687923,418.881267663386,1051,"Group 1"
"3152","st_Oseltamivir",-0.00227173940007165,390.53201507442,1051,"Group 1"
"3153","st_Current",-0.00319716319156916,325.756141735689,1051,"Group 1"
"3154","st_Baloxavir",-0.0015582094589336,418.605073602158,1052,"Group 1"
"3155","st_Oseltamivir",-0.00195427963622142,406.463759182528,1052,"Group 1"
"3156","st_Current",-0.00297006726109575,334.216540586883,1052,"Group 1"
"3157","st_Baloxavir",-0.00164230289902772,346.230849300229,1053,"Group 1"
"3158","st_Oseltamivir",-0.00214079749785602,335.262635068037,1053,"Group 1"
"3159","st_Current",-0.00358392944631239,260.970599390445,1053,"Group 1"
"3160","st_Baloxavir",-0.0016911464233299,379.232669825608,1054,"Group 1"
"3161","st_Oseltamivir",-0.00222804120967713,355.508330338351,1054,"Group 1"
"3162","st_Current",-0.00352894509269197,299.60561314208,1054,"Group 1"
"3163","st_Baloxavir",-0.00184068382118381,456.270643307784,1055,"Group 1"
"3164","st_Oseltamivir",-0.00243739199932459,461.524512740422,1055,"Group 1"
"3165","st_Current",-0.00327874116832547,354.216668403243,1055,"Group 1"
"3166","st_Baloxavir",-0.00200606958297987,410.475769420522,1056,"Group 1"
"3167","st_Oseltamivir",-0.0024904806035421,395.013878046565,1056,"Group 1"
"3168","st_Current",-0.00424739724019214,317.138925421888,1056,"Group 1"
"3169","st_Baloxavir",-0.00172414942787446,479.619315979848,1057,"Group 1"
"3170","st_Oseltamivir",-0.00243638707851842,466.299585575096,1057,"Group 1"
"3171","st_Current",-0.00297691851816943,378.910804930924,1057,"Group 1"
"3172","st_Baloxavir",-0.00125931524542401,373.866982352517,1058,"Group 1"
"3173","st_Oseltamivir",-0.00185510665837968,372.514639194844,1058,"Group 1"
"3174","st_Current",-0.00279777725180548,294.106261965247,1058,"Group 1"
"3175","st_Baloxavir",-0.00167076783198709,331.483628961759,1059,"Group 1"
"3176","st_Oseltamivir",-0.00221948824119719,318.35506848492,1059,"Group 1"
"3177","st_Current",-0.00285287763458566,227.78088065965,1059,"Group 1"
"3178","st_Baloxavir",-0.00219212048285246,388.740080082481,1060,"Group 1"
"3179","st_Oseltamivir",-0.00261198496192324,393.150282930413,1060,"Group 1"
"3180","st_Current",-0.00354486851089599,296.628479931743,1060,"Group 1"
"3181","st_Baloxavir",-0.00168583332297008,371.887325321612,1061,"Group 1"
"3182","st_Oseltamivir",-0.00240002042890309,358.381196959896,1061,"Group 1"
"3183","st_Current",-0.00348372422041854,274.852077660006,1061,"Group 1"
"3184","st_Baloxavir",-0.00188731452655674,252.198703291135,1062,"Group 1"
"3185","st_Oseltamivir",-0.00229205086099076,215.869405481153,1062,"Group 1"
"3186","st_Current",-0.00378591363372081,159.275364240556,1062,"Group 1"
"3187","st_Baloxavir",-0.00175043501962541,407.309765623049,1063,"Group 1"
"3188","st_Oseltamivir",-0.00245839237244447,392.817617469211,1063,"Group 1"
"3189","st_Current",-0.00369323012756799,316.102735930695,1063,"Group 1"
"3190","st_Baloxavir",-0.00170538065247952,415.799755275759,1064,"Group 1"
"3191","st_Oseltamivir",-0.00254077586185941,402.500266443339,1064,"Group 1"
"3192","st_Current",-0.00366986289648558,332.22151320794,1064,"Group 1"
"3193","st_Baloxavir",-0.00161188536987188,353.676563635077,1065,"Group 1"
"3194","st_Oseltamivir",-0.00215671526631838,318.740528660105,1065,"Group 1"
"3195","st_Current",-0.00251535169470316,251.714222251772,1065,"Group 1"
"3196","st_Baloxavir",-0.00186676854965635,417.197655374263,1066,"Group 1"
"3197","st_Oseltamivir",-0.00227107038982574,379.843229610873,1066,"Group 1"
"3198","st_Current",-0.00360907502749773,318.52011664284,1066,"Group 1"
"3199","st_Baloxavir",-0.00178881415899955,342.277902922474,1067,"Group 1"
"3200","st_Oseltamivir",-0.00252800509484945,334.910950280062,1067,"Group 1"
"3201","st_Current",-0.00345747618644465,249.652440954872,1067,"Group 1"
"3202","st_Baloxavir",-0.00217925040697052,473.666116472567,1068,"Group 1"
"3203","st_Oseltamivir",-0.00287297187072456,476.946983943306,1068,"Group 1"
"3204","st_Current",-0.00360208122150261,374.893850285525,1068,"Group 1"
"3205","st_Baloxavir",-0.00175543083502193,368.22062340614,1069,"Group 1"
"3206","st_Oseltamivir",-0.00262453441412361,366.267985507306,1069,"Group 1"
"3207","st_Current",-0.00350549913027891,263.170025654698,1069,"Group 1"
"3208","st_Baloxavir",-0.00199415451895039,374.791770849778,1070,"Group 1"
"3209","st_Oseltamivir",-0.00262932578666573,357.642495374424,1070,"Group 1"
"3210","st_Current",-0.00397722660339577,275.586492448937,1070,"Group 1"
"3211","st_Baloxavir",-0.00168686357960389,321.934653142813,1071,"Group 1"
"3212","st_Oseltamivir",-0.0024590557045773,308.579239274122,1071,"Group 1"
"3213","st_Current",-0.00339355587535745,244.751336547564,1071,"Group 1"
"3214","st_Baloxavir",-0.00187521411419188,394.211754647529,1072,"Group 1"
"3215","st_Oseltamivir",-0.00231607982535865,372.581243660313,1072,"Group 1"
"3216","st_Current",-0.0030633651823716,287.011625376648,1072,"Group 1"
"3217","st_Baloxavir",-0.00151857103424491,394.468423007101,1073,"Group 1"
"3218","st_Oseltamivir",-0.001783615701095,375.339218701764,1073,"Group 1"
"3219","st_Current",-0.0029637692936383,307.068848107493,1073,"Group 1"
"3220","st_Baloxavir",-0.00220922665528908,397.048598749559,1074,"Group 1"
"3221","st_Oseltamivir",-0.00277870110923339,393.604510719278,1074,"Group 1"
"3222","st_Current",-0.0035191553505308,294.287132952127,1074,"Group 1"
"3223","st_Baloxavir",-0.00219216358382828,312.032931426834,1075,"Group 1"
"3224","st_Oseltamivir",-0.00254093694418617,283.336011659731,1075,"Group 1"
"3225","st_Current",-0.00427891521829013,217.212486958649,1075,"Group 1"
"3226","st_Baloxavir",-0.00154312260045728,361.982084280768,1076,"Group 1"
"3227","st_Oseltamivir",-0.00249828072952558,348.457464574138,1076,"Group 1"
"3228","st_Current",-0.00315200017418556,262.666308702444,1076,"Group 1"
"3229","st_Baloxavir",-0.00172992295914809,344.762986496351,1077,"Group 1"
"3230","st_Oseltamivir",-0.00229951350087291,279.511127695763,1077,"Group 1"
"3231","st_Current",-0.00301291192216924,235.760876108156,1077,"Group 1"
"3232","st_Baloxavir",-0.00174720308354707,323.734494210063,1078,"Group 1"
"3233","st_Oseltamivir",-0.00224044181638822,305.170101310484,1078,"Group 1"
"3234","st_Current",-0.00399915709436618,235.118601422367,1078,"Group 1"
"3235","st_Baloxavir",-0.00164022906641423,374.191115882579,1079,"Group 1"
"3236","st_Oseltamivir",-0.00231405927787027,338.172103963621,1079,"Group 1"
"3237","st_Current",-0.00287808811505728,266.701217387279,1079,"Group 1"
"3238","st_Baloxavir",-0.00161526832055171,316.828327736045,1080,"Group 1"
"3239","st_Oseltamivir",-0.00181400934513094,306.315245558542,1080,"Group 1"
"3240","st_Current",-0.00323226712071172,223.841784326154,1080,"Group 1"
"3241","st_Baloxavir",-0.00178421669879401,375.256477533439,1081,"Group 1"
"3242","st_Oseltamivir",-0.00240354861208875,367.972384952815,1081,"Group 1"
"3243","st_Current",-0.00331722127549771,291.576032838377,1081,"Group 1"
"3244","st_Baloxavir",-0.0015034448095583,429.138151023645,1082,"Group 1"
"3245","st_Oseltamivir",-0.00221430920912836,410.233372305686,1082,"Group 1"
"3246","st_Current",-0.00277150816178156,332.820711977029,1082,"Group 1"
"3247","st_Baloxavir",-0.00168609151499352,396.489045596446,1083,"Group 1"
"3248","st_Oseltamivir",-0.00217530956962441,374.006416297922,1083,"Group 1"
"3249","st_Current",-0.00300239407855609,288.846565808699,1083,"Group 1"
"3250","st_Baloxavir",-0.00177954747162228,424.095568037535,1084,"Group 1"
"3251","st_Oseltamivir",-0.00244788165868256,413.521625092236,1084,"Group 1"
"3252","st_Current",-0.00346153164725833,323.751472227441,1084,"Group 1"
"3253","st_Baloxavir",-0.00130464234947227,377.765337609252,1085,"Group 1"
"3254","st_Oseltamivir",-0.00178895308168543,364.047914049513,1085,"Group 1"
"3255","st_Current",-0.00246052302448735,267.308012939876,1085,"Group 1"
"3256","st_Baloxavir",-0.00197747947257359,398.592485383721,1086,"Group 1"
"3257","st_Oseltamivir",-0.00251011945345697,383.208711112425,1086,"Group 1"
"3258","st_Current",-0.00347632525257702,300.921108233301,1086,"Group 1"
"3259","st_Baloxavir",-0.00126080788503344,418.543053969599,1087,"Group 1"
"3260","st_Oseltamivir",-0.0020135807659297,388.531266966745,1087,"Group 1"
"3261","st_Current",-0.0027193779997622,315.292909207288,1087,"Group 1"
"3262","st_Baloxavir",-0.00194837237586262,394.218765837857,1088,"Group 1"
"3263","st_Oseltamivir",-0.00236371416812988,371.601997177337,1088,"Group 1"
"3264","st_Current",-0.00388708634157733,299.637627295492,1088,"Group 1"
"3265","st_Baloxavir",-0.00167239193291083,419.766334688969,1089,"Group 1"
"3266","st_Oseltamivir",-0.00225034595942946,431.031862244925,1089,"Group 1"
"3267","st_Current",-0.00275138176760602,319.918778140176,1089,"Group 1"
"3268","st_Baloxavir",-0.00174082283439546,357.484332938254,1090,"Group 1"
"3269","st_Oseltamivir",-0.00238775579687594,356.725152034112,1090,"Group 1"
"3270","st_Current",-0.00333163216139239,271.537324531092,1090,"Group 1"
"3271","st_Baloxavir",-0.00167825123224224,443.049283423065,1091,"Group 1"
"3272","st_Oseltamivir",-0.00186919911611066,433.61130882833,1091,"Group 1"
"3273","st_Current",-0.00308042216720363,361.023040438381,1091,"Group 1"
"3274","st_Baloxavir",-0.00202177825520464,422.150872228061,1092,"Group 1"
"3275","st_Oseltamivir",-0.00243721292245304,439.204379880948,1092,"Group 1"
"3276","st_Current",-0.00335524449099571,328.633538674255,1092,"Group 1"
"3277","st_Baloxavir",-0.00157771792373473,410.978174359151,1093,"Group 1"
"3278","st_Oseltamivir",-0.00197776685104377,387.63224165271,1093,"Group 1"
"3279","st_Current",-0.00329635961886089,306.799946424755,1093,"Group 1"
"3280","st_Baloxavir",-0.00139933540100743,454.734442754692,1094,"Group 1"
"3281","st_Oseltamivir",-0.00225583227666002,468.810569999698,1094,"Group 1"
"3282","st_Current",-0.00325069654867827,382.242730681659,1094,"Group 1"
"3283","st_Baloxavir",-0.0021662956611786,382.550922761317,1095,"Group 1"
"3284","st_Oseltamivir",-0.00303077536765838,362.916855012151,1095,"Group 1"
"3285","st_Current",-0.00361417600195511,280.942034854189,1095,"Group 1"
"3286","st_Baloxavir",-0.00217186375416084,428.670295004564,1096,"Group 1"
"3287","st_Oseltamivir",-0.0019780913560437,427.436781881043,1096,"Group 1"
"3288","st_Current",-0.00297694918324264,327.117090347875,1096,"Group 1"
"3289","st_Baloxavir",-0.00141439165764607,262.865967262454,1097,"Group 1"
"3290","st_Oseltamivir",-0.00209390040576431,230.937159044774,1097,"Group 1"
"3291","st_Current",-0.0028001084198412,164.997838388105,1097,"Group 1"
"3292","st_Baloxavir",-0.00172708987983167,403.731313131883,1098,"Group 1"
"3293","st_Oseltamivir",-0.002469437966224,394.838585198576,1098,"Group 1"
"3294","st_Current",-0.00338954754091564,317.219172730717,1098,"Group 1"
"3295","st_Baloxavir",-0.00173596515803879,354.163867778386,1099,"Group 1"
"3296","st_Oseltamivir",-0.00236173695660322,348.628722466473,1099,"Group 1"
"3297","st_Current",-0.00324749138988225,263.866482384351,1099,"Group 1"
"3298","st_Baloxavir",-0.00174390824604895,385.570242608498,1100,"Group 1"
"3299","st_Oseltamivir",-0.00219518901108548,375.801506488437,1100,"Group 1"
"3300","st_Current",-0.00364051484506404,294.778238702282,1100,"Group 1"
"3301","st_Baloxavir",-0.00164940679762454,463.523317511564,1101,"Group 1"
"3302","st_Oseltamivir",-0.00216927689817474,449.954086633153,1101,"Group 1"
"3303","st_Current",-0.00338837966959797,364.844201529598,1101,"Group 1"
"3304","st_Baloxavir",-0.00197211221867196,385.019276833406,1102,"Group 1"
"3305","st_Oseltamivir",-0.00234146680614622,373.490298567869,1102,"Group 1"
"3306","st_Current",-0.00337351656441804,276.628503457909,1102,"Group 1"
"3307","st_Baloxavir",-0.00150626462048408,384.905690575401,1103,"Group 1"
"3308","st_Oseltamivir",-0.0023105825549584,358.51539403104,1103,"Group 1"
