"","nsamp","p_True_influ","d_TRAE","d_B","d_O","d_R","d_ILI","d_Com","d_Hos","d_ICU","p_B_Hos","p_B_S","p_B_O","p_B_B","p_B_P","p_O_Suscep_Hos","p_O_Suscep_S","p_O_Suscep_O","p_O_Suscep_B","p_O_Suscep_P","p_O_Res_Hos","p_O_Res_S","p_O_Res_O","p_O_Res_B","p_O_Res_P","p_ICU","p_B_Hos_Death","p_O_Hos_Death","p_O_Res_Hos_Death","q_ICU","q_Hos","q_S","q_O","q_B","q_P","q_ILI","q_TRAE","c_Outpatient","c_Test","c_B","c_O","c_Baseline","c_Inpatient","c_ICU","q_influ","p_HR","d_HR_B","d_HR_O","d_HR_R","d_HR_Hos","p_HR_B_Hos","p_HR_B_S","p_HR_B_O","p_HR_B_B","p_HR_B_P","p_HR_O_Suscep_Hos","p_HR_O_Suscep_S","p_HR_O_Suscep_O","p_HR_O_Suscep_B","p_HR_O_Suscep_P","p_HR_O_Res_Hos","p_HR_O_Res_S","p_HR_O_Res_O","p_HR_O_Res_B","p_HR_O_Res_P","p_HR_ICU","p_HR_B_Hos_Death","p_HR_O_Hos_Death","p_HR_O_Res_Hos_Death"
"840",840,0.999999999999951,6.85014324137226,55.4249500824702,56.4988508587765,76.0341971707058,8.06282035986954,6.79647277341151,5.30568669138695,3.42702304162757,0.00141033274563456,0.00885396141284149,0.00258119617554074,0.00957087914321154,0.00716677965720378,0.00437208692357496,2.20673179810571e-37,0.00116022834946063,0.00519962975094329,2.54753019694586e-07,0.00670825059629688,0.0256428913099936,8.12932980018401e-21,0.0574258598854598,0.0953760683742445,0.0350035187445888,0.0253355488632907,0.07277914942438,0.0982533132296705,0.563844366288891,0.702255056329771,0.154625768912147,0.180489313041694,0.199483095411875,0.180760742087269,0.276932612146063,0.195036285807985,143.701219807258,60.40673592665,118.014991509583,90.4182442209543,1.90670880230872,671.207286960615,1997.59965129042,0.219360156480617,0.282677087600852,78.070824808939,79.1488830230666,98.8257885293915,4.37164799506002,0.00539278522426082,2.3193377131419e-06,4.9453598705051e-31,0.0327879409022466,3.27951111315865e-75,0.0123683908301297,1.85524176096956e-05,0.00147336322984649,0.020037106245576,0.00639276074213843,0.00992111033977397,0.0250669741358672,0.00517105322502244,0.028140032841923,0.00566823045769529,0.125698491861977,0.0570721080022663,0.0984232514020194,0.148847862018138
"841",841,0.999991285826147,7.26992007973858,50.829151456343,52.7021604258998,80.6823639716132,7.77124039329284,8.24890755761252,5.15403920099487,2.96428428972997,0.00131728836222466,0.00552525530168127,0.0010427338186147,0.00665558002946678,0.00500167542690324,0.00490381448669426,4.5187834694988e-99,0.00011577632914056,0.0103193424936358,1.14897726210906e-54,0.00834466184251003,0.0140537895699094,2.39753368966895e-21,0.0305180905349548,0.0682214866474766,0.0374697520899409,0.0045949466519645,0.0784963163599875,0.0833487435128663,0.533931425754651,0.673888092460172,0.12782662707368,0.159358026474641,0.173848607932595,0.11916090465726,0.305690487804148,0.192233043011965,285.142800637057,58.3665807050188,123.616501111489,81.0789867667549,2.23534276316644,766.566012203891,1990.024114032,0.172096071983061,0.278817096708816,79.4467657360895,82.3278821124497,98.3525243146785,4.60997316908905,0.00551537424096235,2.66427681706368e-05,2.85374471674849e-66,0.00829853648313358,1.80934501376475e-12,0.0121743472866423,0.00739079870214545,2.70890564891695e-06,0.02074776894795,9.97105251182648e-05,0.0200090715243223,0.0382596567400154,0.00979427558409486,0.0706788174444598,0.00454064478217291,0.128462919994345,0.067942614163294,0.111176098839093,0.13853188061582
"842",842,0.999999999999973,4.74846085289328,49.0026994182258,54.4408270982163,80.5264788950173,7.64322156743432,9.0017684820294,7.36427983872727,2.24894600053762,0.00293103017868062,0.0138324371003381,0.0223307601143652,0.0185654116454274,8.57552600310227e-05,0.00640248400971651,5.40849991189519e-09,8.97979152963404e-05,0.0192385155673051,0.0007193021184543,0.005631019453598,0.00174671359197813,1.78667406447461e-64,0.0356642822353652,0.0484939484792993,0.0328252692194194,0.017482070843181,0.0702577607336223,0.103309104135588,0.477184260368413,0.690062550911126,0.148429050837095,0.158054599584996,0.13764435716128,0.0596328103927698,0.210706241069597,0.220939621022949,178.451971520968,54.1011926295836,121.96294790742,102.995895943597,2.06333138786523,673.044678497177,1997.43635629679,0.149934361554746,0.276110796237581,72.3826172069078,83.9434610579935,92.4708353424932,5.26076493436836,0.00161636776896902,0.0295987545050664,5.74151020193329e-86,0.0195142519907216,3.63053984036914e-95,0.0073498300579707,0.0010909804781745,6.8355681284682e-05,0.0125758440655957,0.00257331209261559,0.012225596951266,0.0153730675035292,0.00144705338085718,0.0545631359533148,0.000293283056468392,0.13827285066175,0.0447361655410776,0.0651492268229332,0.127625219990225
"843",843,1,5.97593023135828,55.5635285621233,52.5180120327759,75.9177013921088,7.29673831635358,10.8011130846243,3.11925657430742,3.46316025328216,0.00278538804667982,0.0185811408606542,0.000686017096613126,0.0150502278501364,0.00542656820010451,0.00530496203443967,4.42134432311028e-55,0.0248911181211817,0.0081327166107847,1.88662448572873e-20,0.00661591912742283,0.00962023856779469,2.68302538269183e-11,0.0103789429613916,0.0465823531779059,0.0346307982314669,0.0201856271742245,0.0695196150834128,0.0942366042280002,0.513274295181011,0.629223708544884,0.168549030662321,0.171774644800514,0.165816302731596,0.260298610029086,0.205407333081193,0.210750824006211,169.743066809776,53.9205833626852,125.701083623447,85.9333722155955,2.19408831771494,572.718126354312,2040.0099681548,0.187465693698473,0.278287366115618,70.7055791559031,81.8996153307833,104.061100065217,4.79573943296981,0.00372464137431228,0.000789584561850262,0.00101966373903469,0.0143213277877901,3.94377256342015e-79,0.0161537935721833,5.65050801076815e-05,3.26988148005597e-06,0.0364582040259193,3.96646996219666e-07,0.0116495665444649,0.000587685004476374,0.00358462552535258,0.0524331748830583,0.000319580486912934,0.139535991453264,0.0486915196273646,0.099169341669849,0.137385082507844
"844",844,0.999999998258828,6.93375829583092,53.066995640119,52.7348460673216,75.3708534689255,7.593272310084,8.96961727703524,4.27791696163838,1.94540165657002,0.00242020666956194,0.000584775657098484,2.1145705103432e-06,0.0198051228263408,0.000395922125444424,0.00492108747839009,6.18491272213786e-31,0.000820238468893737,0.0134630227479375,9.20431319494147e-05,0.00647598384738728,0.00922942995404277,3.2231365635578e-39,0.0381380522681227,0.0209895095593558,0.0397555948153692,0.0198487766605678,0.0634122694957355,0.101735167361176,0.411303983400134,0.752403535427754,0.170863236883963,0.158476214546381,0.155245172075729,0.059245148305609,0.228854400480418,0.211270552441455,217.660212763242,59.3443634756165,125.088613110707,81.7090582976236,2.22670599374267,717.762009773239,1889.08083634714,0.157094573044023,0.275760829472965,73.9834735750185,84.071857131666,99.8867070194119,5.96285708205837,0.00132745395637881,0.00204455745299051,1.06467054986116e-169,0.0154390387863621,2.3865033456372e-53,0.0105074114231715,0.0180323281543513,0.00721783805595688,0.0153769820312041,0.0197985236587153,0.0101642101458576,0.0190184140482605,0.00629829788972875,0.0650948407591473,0.0158062665763204,0.111455058555205,0.0905251810608382,0.0952063303653042,0.142414143278207
"845",845,0.998095205917569,7.31751099653365,52.5334766184438,54.2273311710185,78.9551046846144,7.7728804943694,10.0812373449522,3.36144202936032,2.2644710410966,0.00186321518614019,0.0090941970524687,0.00143984118645499,0.0767094332351829,1.59676199119958e-05,0.00353879262335719,5.0372923612929e-13,0.000340144679775637,0.00768359146136495,1.94317487736707e-45,0.0052032779024498,0.0220956741087226,2.04783043871829e-08,0.0357433354606671,0.00915843547271288,0.0342415233223081,0.0158816608089154,0.0715133579811289,0.0981336699592412,0.569300900917877,0.594555634837136,0.191528746717322,0.15072710566166,0.112242636533089,0.409862598870414,0.243391802987575,0.210408207511265,231.09924617838,57.4344235753137,126.859674726265,72.7450210685759,1.23444276366359,747.794807794205,2031.19118251211,0.201515560980267,0.276019321001833,77.9151350281533,84.631838354615,106.297020417244,5.80845037841189,0.00188821071540733,0.015311374191485,6.916343984789e-32,0.0150019619932419,4.33514375466935e-20,0.00894012565704573,0.0102192900486397,0.00593931822182062,0.0292321519488837,0.00259844145353908,0.0196463152648576,0.0443549240087385,0.0200990869961842,0.0589731552861579,0.0149936975271548,0.13730059973892,0.0138539497192331,0.0784881124694395,0.12456942845049
"846",846,1,6.86186758164705,48.1167818096551,51.6394877393027,83.7680577241205,7.40911237677348,9.73079806958774,3.24779298416539,2.47716335374732,0.00154221731032508,0.000598202336858465,0.013311353642039,0.00886685783737705,0.00918016984477474,0.00692669958877366,3.54711885009575e-08,0.0181658659544175,0.0206610107306429,3.02337961752508e-45,0.00789395017068228,0.00742039716301298,1.08718644846075e-51,0.0445514597301863,0.0520204186205243,0.0332006730927357,0.0567113597182002,0.071333960229742,0.0817224024796625,0.506601488673779,0.741078496534449,0.146299189491226,0.169035289770254,0.114761860232124,0.553291241022463,0.247537738477264,0.241423536890612,167.417854690417,59.2279625336628,118.100792925455,96.8303603630442,1.54790541798053,740.82859793999,1949.96318658287,0.194305538854201,0.277645885336313,78.2342004146386,77.4477289591522,103.427035977371,5.11346468968063,0.0011682204643748,5.86961697387574e-05,2.11973360384683e-09,0.00629372703238454,4.60869267157825e-33,0.00571245142727342,0.00108181261238038,2.95220113797756e-05,0.0140344240742224,0.00498872092005755,0.0191806595233869,0.0148548013557971,0.00113791127474711,0.105815717146106,0.0203905262201255,0.141403953807384,0.0511625117925437,0.0892048077897025,0.145330254180762
"847",847,0.997903403462541,7.31390478619437,57.7408965014301,54.3177024960343,84.4645958374667,7.24269062821975,9.55748447298397,2.75164025013552,2.56622812402835,0.00232964771990043,0.00239116364137825,0.00259592563299355,0.03770550337635,0.000193222900301857,0.00428658767757289,4.78027687622689e-24,2.99773888263251e-09,0.00999393727521041,1.26915766047661e-129,0.00550711610038839,0.000943987961920338,4.38255716382975e-05,0.015666335459228,0.0225907151307999,0.0319043343697967,0.0523981466574078,0.0771668549038136,0.0957417798338885,0.537256210580142,0.690910448037134,0.151567804439545,0.141304380270842,0.143919530974202,0.126419999598036,0.241211500952175,0.181734884052045,253.454382227444,59.226964948136,123.541616464175,107.457013541812,1.6291882214922,624.546346601691,2088.25669662076,0.254213524052524,0.274178852469205,69.4324105220256,71.335505723555,103.458964823644,4.49721829309369,0.0041816081318953,0.00013313397416923,1.28529869341611e-109,0.013807361183722,9.78049800861635e-10,0.0136677155783169,0.00746966026536042,6.34819383529519e-10,0.0261247718412665,0.00848849812080308,0.0200505750601232,0.0239743819223684,0.00655471693035498,0.0965174458012687,0.00348660250944008,0.127322833033075,0.0408324807547111,0.105180595568668,0.124245895876752
"848",848,1,6.91790802870955,54.7270049614115,54.9019381412769,78.8076039034805,8.2756577411589,9.3578221558075,5.38271088767067,3.75988832765973,0.00191339275075676,0.00271601934625715,0.00110673167296037,0.018442066134451,0.0148538462374514,0.00413465167444475,3.69479672441257e-33,6.49166236111089e-06,0.0351381939820304,4.59418315326155e-115,0.00605968656875289,0.019649976129305,0.000679117097576385,0.0279025102322623,0.0565801527003082,0.0352772266911662,0.0987837599349133,0.0700408921339562,0.0862597941683306,0.550668769436388,0.713745780896497,0.127779276458322,0.147710878364667,0.133834194219125,0.101812873300644,0.304121908808212,0.185189207920039,171.519865183798,59.2458080030803,119.304104495582,92.4153470724801,2.11271690241326,678.761934484142,2090.40111380611,0.203047424856678,0.277695360594335,70.0597542504962,83.5692789795456,106.312435898009,2.5290810752553,0.0017875727993631,8.45891395043532e-05,7.58031192332029e-10,0.0184442760030012,2.18997545975159e-18,0.00807770168536779,0.0054715443288588,0.00285597673264171,0.0886480842100325,0.0119219574088511,0.0186432144344048,0.0127461271235163,0.00290918604782971,0.0379578959882515,0.000320342143062782,0.112522826433901,0.0601258510806282,0.0904291766552257,0.134827175561773
"849",849,0.999999999658199,8.67108310933341,51.9445022923605,54.4975484914526,90.6168130897854,7.66434699275128,8.69891447969988,3.61609273904717,2.4232098963297,0.00170278817882776,0.00526217600031159,0.00044524625736348,0.0109594770233002,0.00815898122664049,0.00492648426717018,1.746241574874e-63,0.0111351346322192,0.0147915301980376,9.08199857076318e-06,0.00713370293510008,0.0244985512279701,0.000383793008395401,0.0432009344575896,0.0978191724185813,0.0356051596409584,0.0273838208476628,0.0757784896808861,0.0831625883735382,0.420565192956694,0.583073123913051,0.134000732866195,0.156802029607771,0.144821549451342,0.165870725805688,0.22518031393836,0.179968360818262,172.539095612833,69.6432932388885,124.632484764983,101.607361298628,1.45515048261169,573.564761984513,1945.57751749249,0.159341065342239,0.283752449944921,74.423738483155,81.094878045955,106.153681001769,7.95480463759857,0.00383693615433646,0.000224663030501088,4.1092439271532e-103,0.0173596702601414,2.4426715929578e-60,0.00611993676798857,0.000366199828804002,1.91641540153122e-05,0.0363446198027291,0.0160701665870919,0.0177945019767833,0.0422501085344992,0.00375447731408506,0.0583966786515661,0.00529674836607648,0.142628487052029,0.0166936783128149,0.0852528573941643,0.130481927654157
"850",850,0.999983373678756,7.83506074227063,52.6978834050045,51.8013616185692,88.5123988852519,7.87970207559445,8.38712444856744,2.54984274213178,4.07064578421447,0.00547815288496859,0.000155099299922461,7.64490469961698e-05,0.0065166366832906,0.00451608200669309,0.00609482078516197,3.07524630435334e-24,0.00280819781658362,0.0207753522617418,3.40791955616655e-05,0.00682502294539235,0.000691948395501274,3.8261260002286e-77,0.0470457635164886,0.0189392635249178,0.0405788529761048,0.0469518335738337,0.0563349077513247,0.0911769645278262,0.51288749749694,0.757283957606625,0.154079068888139,0.136016944851712,0.204752876170732,0.291517620007351,0.284563103185548,0.167163711077586,177.72075788262,59.6136179727318,127.916064604483,95.9150222651532,1.88520421480922,698.178200407706,1988.03424621828,0.180878965661537,0.284049186202508,80.3711460970779,75.4267040007209,106.752295646156,4.72228855218802,0.00234954096096499,0.0019159692253128,5.10325009736813e-112,0.00377653138971392,3.4189916814134e-38,0.0101398398070008,0.00146592709190005,1.04999168838901e-05,0.0443771723059642,0.000104107373461286,0.0188303114778426,0.0105570064013093,0.00908249223479647,0.0495396974793917,0.0124853115023113,0.126646267297475,0.112830132860519,0.100489562892906,0.136162050610136
"851",851,1,6.44412243156235,53.8969759497027,52.7778007971212,72.8609637732241,7.41203492384428,10.0447900888782,3.65833885002772,2.86931095592429,0.00207103675808889,0.00325787401378159,0.00365700691429043,0.0427866485800744,0.00803559105512153,0.00493053853847873,0.000310464045148023,3.76246004876618e-05,0.00291234783161165,1.11040348804685e-12,0.00476970769620921,0.000639958920352574,2.04088031262853e-56,0.019132381420176,0.0201883393600099,0.0363872179992193,0.0558761365899073,0.0684708552456738,0.103292880785856,0.541013718225471,0.756833853201521,0.156042516281447,0.179327951201586,0.141952233977562,0.0701169882121252,0.208402389466431,0.213239045745199,170.614453407767,56.300834558977,131.981514746332,107.759430320881,2.12183419179069,687.381318810684,1930.18421567054,0.158869986723591,0.279856211005761,69.4753155013534,67.993650858303,105.387724185204,3.80548163056836,0.00197873006304273,0.00635278965648468,3.83375343777151e-75,0.0205361938671843,4.56322110651109e-100,0.00934698355921123,0.0324284153993816,0.00279385756210175,0.0305430647245717,0.00717205426735144,0.0120753306701591,0.0281486702046802,0.00776604633039507,0.0379041505629197,0.00536540644231959,0.137267590635764,0.0471328974241366,0.115592135633526,0.138942741526803
"852",852,0.999999573702502,7.49150642887956,58.5070611962553,55.1321874852318,77.5971559350376,8.58215586440465,8.95342519115125,4.74953080701863,3.25388113335647,0.00299491105102036,0.00453109310740068,0.00607270650404078,0.0253863442882543,3.46475300918919e-06,0.00421135950753658,0.00069489710951417,0.000179410978702667,0.00471454676271433,0.0146290672899825,0.00536148448689073,0.0206138576541459,4.18816155463733e-17,0.0154504597849976,0.0221054659212205,0.0330159202564503,0.0127842244526365,0.0773672561661227,0.0885859361899757,0.504768229596537,0.680361210013742,0.162847206783263,0.132659669196318,0.15144936008635,0.209870197043556,0.235814214585322,0.198324161691931,186.847565044137,63.3547431672357,121.336807190112,105.361203187794,1.9732920520593,717.118649285826,1991.52861470242,0.195887486204422,0.281894442977243,73.9014713808801,77.664442848634,106.786782186757,6.00832072065769,0.0032858880133472,0.00244061668901431,2.96862634582782e-122,0.0493721777517469,1.45631490621985e-09,0.0150068954182762,0.00661002310573773,0.000174416671778514,0.0233580973121656,0.0136684388054971,0.0194993848071525,0.0162978553904475,0.0112150993590634,0.0477076578228526,0.00222675314409863,0.127637439799852,0.0456688661867419,0.106041641242004,0.138583966724866
"853",853,1,7.54750522256315,53.7434239030883,53.0910266884954,79.9439975385772,7.44323416721281,7.97733097089409,3.07140483079652,2.48244175965878,0.00400442791776515,0.00147612716284762,0.00201861581202852,0.0271654226046052,0.0108578762325523,0.00525669692653432,1.0382759766332e-113,1.93782715405692e-06,0.0235411363030237,2.01216481454321e-05,0.00807960228672981,0.0162659548549825,8.17713136436006e-26,0.0658816527663865,0.0444418167035982,0.0331074441475405,0.049158063448227,0.0629826227556192,0.0862848605404292,0.561581260050159,0.683015188692843,0.132082760956775,0.157992777152557,0.120997704661549,0.462631924593538,0.293526856541308,0.245163500427571,213.863703343643,58.9932392409671,125.563510431335,109.965275739642,1.82500360756693,804.909511330516,2035.50969835416,0.193637740171512,0.273461422292017,70.0816828357538,73.5589610298045,105.384798612674,4.26865696535833,0.00438902653368254,3.81025532723609e-05,1.3758566335862e-44,0.0262327895400298,3.58674957887088e-17,0.00739445489634025,0.00468771216529111,0.022098979027269,0.010058675154157,0.00603635449132666,0.0190699528998684,0.0130894262610626,0.00355785198466116,0.0433121727324237,0.00480419933838754,0.123033995001099,0.0524266621303346,0.101656964023201,0.134353701014902
"854",854,0.999999999997888,9.34282302401979,53.9475403067612,52.5221120092074,82.4725802343805,7.97983306560973,9.89628641655462,5.51015316344216,2.18893250191993,0.00362841612984829,0.0187731571715475,0.017348865283256,0.0197168903447393,0.00102232874671268,0.00615965221959883,4.48294389480335e-18,5.76948253426085e-06,0.0221785352760693,6.79702610663504e-196,0.00474642879012686,0.00337571862680142,4.65821457822174e-14,0.0250285152532742,0.0497492026766682,0.0323406424192665,0.0665756822462267,0.0628617685299739,0.0975551017161546,0.462145598276988,0.60837847203616,0.143641113526394,0.149392356855406,0.162957673924709,0.14957056852222,0.267549439434845,0.259805973125897,183.624549942443,62.1740203945479,125.212991952728,88.7537101081039,1.76162136515128,587.805950236522,1982.24733123044,0.163716143696192,0.27804811688957,77.0632108138506,83.7989855554116,108.235162063259,4.49941114893567,0.00335231406125307,0.00587733593905885,1.32237710157769e-10,0.0171043781182906,1.93969994438993e-107,0.0100370016228131,0.00216923566367512,0.000752453929448307,0.0106505525910332,0.00105366791130768,0.0140732142168043,0.0630384439147717,0.000242653497918415,0.0911585180328711,0.00192755448786913,0.128157988003921,0.0386737956944962,0.0942735178709228,0.128006011043972
"855",855,0.999999942073835,5.06367263101731,51.4973399434634,53.5265978883548,80.1734011039008,7.26436053742287,8.31342165748899,4.28959149937431,3.73450029468822,0.004005749534894,0.00795711907949027,0.000866758008097798,0.00407537890730127,0.00415523769556504,0.00427177489289475,2.30890418042248e-107,0.000363319488080143,0.018770786348253,2.5949379958041e-61,0.00782516496943612,0.00260628850086464,1.22540678392546e-35,0.0399632483500088,0.0284816946237226,0.0321743692131931,0.00977868809679443,0.0718257376649003,0.096598894096644,0.530496046878296,0.619773335757596,0.141517189200162,0.138888677461284,0.151756114061895,0.122831797456633,0.266781714069277,0.198725762508092,222.703060210235,58.6135967178727,116.73571300706,66.5645660460036,1.84496165365818,710.149745252573,2011.73734460005,0.207521101548888,0.282236364502642,68.413954469461,76.6445652209669,95.123770956825,7.33668122688131,0.00221807089114897,2.73669464990145e-06,8.09387850368951e-10,0.0157546159157339,1.90020970413539e-214,0.00568085942092376,0.000882647557828544,0.00672803606747339,0.0215392715345543,0.00779893603103889,0.010270944634212,0.0105175729830124,7.73811844544116e-05,0.0342335600634127,0.0112418971753624,0.132496140681989,0.0640423681184795,0.0859457485853646,0.127587052967832
"856",856,0.999701953217339,4.6394897927025,53.7261474299718,54.3979358858335,80.6517486266898,7.52933322338455,9.4146443248898,5.66168240167156,2.17921763435069,0.00136329602264222,0.00825979844754141,0.000780275665288431,0.0352711150033229,0.00319150028230126,0.00501777005313208,2.345232354654e-59,8.01614130734521e-08,0.0108573885349969,5.59155870451529e-79,0.00797579475644761,0.00698926506187284,7.81827852134798e-11,0.0466256265162741,0.0231669013823252,0.033170031260022,0.0638901711345246,0.06748380691193,0.0941527414807923,0.472352475786133,0.76999167939996,0.166712059239928,0.176314805632151,0.165853268881418,0.289451234535162,0.317166647546418,0.222516443322092,276.722152235731,51.3428926643911,117.027080966101,104.41662043379,1.75910790454189,550.752917537422,2089.68792631118,0.188117692197542,0.281987009485058,74.766757971986,86.1591050898189,97.1214210066628,4.83380441548473,0.00315115766927325,0.000164140964122574,4.07863398986303e-06,0.0156384184534051,4.84350794314617e-09,0.0150193906649091,0.0036069526830898,1.02985613916928e-06,0.0285844053473723,0.000225846341767913,0.0115397168279031,0.0230632549352321,0.0140286637504765,0.0613161650165435,0.00440645983136471,0.130187428230405,0.0297188193153368,0.103102065623319,0.148593864667514
"857",857,0.99999997266404,5.8752525093016,53.8567086186878,52.694746485515,79.8582813602419,7.95176519521711,8.07402456976298,6.13052349218912,3.00520995470163,0.00285842534719806,0.00503058280675579,0.00224672072274235,0.0230548643045095,0.00299702964463497,0.00568154890403761,1.1774814440058e-21,0.00519006680997366,0.0137866042926991,2.87688878742851e-36,0.00635574521429778,0.0171110185012533,0.0106922593349377,0.0271206389382088,0.0791644875544377,0.0315621973431977,0.0719848849755294,0.0679005654548406,0.0994922047686827,0.541278187407503,0.700226566631386,0.171935460420521,0.160071591009734,0.161719120420203,0.395615350485932,0.283131273379405,0.191200055034044,152.289174064987,52.0075186087008,130.045353559154,88.8440177052404,1.47543539772831,629.849290684385,2034.09993403382,0.152967124033945,0.280163535917542,70.5638054931708,76.2666976108954,101.290436267934,3.61284658071617,0.00359538137401155,8.22301003073079e-06,1.72780130975079e-17,0.0177165906707108,1.56480503134969e-11,0.0149627211580312,0.00204816185776021,0.00368607163811474,0.00734660659200632,9.83220089348357e-05,0.018900967202598,0.0241349413315739,0.00305119370899766,0.0359609423944009,0.0213047308331567,0.131175292036168,0.089998339459607,0.110246415744314,0.13847528904352
"858",858,0.999962774001697,6.37891249441993,51.6093514892286,52.3224664543618,80.5225405684587,7.83452930146604,6.69214191583231,4.00172768734439,3.79803166361388,0.00335520048036445,0.0199927047748711,0.00134560007483244,0.0192914331774949,0.00130442668598561,0.00598816297176794,6.07968349130762e-49,0.00555962607986579,0.00712529811795655,3.1206895992905e-46,0.00651457429663541,0.011897895478871,1.02835379955929e-60,0.0459823824702076,0.0230851313563115,0.0337180452219873,0.0427735445221278,0.0749235499578647,0.0918636649535382,0.604839224900474,0.76720584624228,0.161166552977659,0.18031552712205,0.146989746731238,0.160191692549494,0.360505246263455,0.154645899731719,151.350543855164,52.137358208656,120.864507153782,65.1493334504302,2.12117092324647,584.217670340463,1981.83004885238,0.154347663319264,0.28102903756749,73.9364294680532,84.5971869900061,106.158413463033,6.15880661538355,0.00233693874241793,0.0041520474125083,6.50251225040373e-54,0.0183125285547929,2.98459863636687e-13,0.00948786482408014,0.00140528652857382,0.000744463984454489,0.0246195159754281,0.0120981188487678,0.0245627772213239,0.0143502612824367,0.0194205692977351,0.116416654836304,0.00222036740628862,0.121170905311665,0.0139210059075988,0.0952145546677461,0.128596739032876
"859",859,0.999938018786686,8.84637519915003,56.2451864426933,53.8915355817157,79.6418975424343,7.57218245271737,9.66247773039944,3.19109967571086,3.18736441977525,0.00202404575637522,0.00276446566933793,0.00131520893853911,0.0597506120063853,0.0021808195892074,0.00305043565971749,1.58986088109066e-89,0.00360597319064362,0.011635573913067,3.44676795745306e-23,0.00491333685687492,0.00112782277649238,1.59410992725946e-44,0.0114053318464402,0.0166585953376944,0.0326849159788972,0.0281320465649618,0.0594456454864051,0.0837683397670219,0.463832361705407,0.666884795451599,0.0972099673190203,0.144051245160529,0.158087977295706,0.169336607668554,0.312043955867437,0.172592269847965,176.158438113874,55.6333443753615,124.420130226426,88.6031623439,2.93353840408055,566.428284021224,2032.24578149852,0.219114680091393,0.276274478241406,83.8871430352494,88.1262571940142,110.420580802261,5.64062889452571,0.00473405303367445,5.31135803768088e-05,1.52289419968142e-72,0.0016060015154267,0.00112489979080747,0.0114500333365233,0.00461612684856214,0.000238553320548291,0.026012195454562,6.64865045215215e-06,0.0200632541562283,0.0175373345502416,0.00408340786575514,0.0711259641624506,0.0120817530428525,0.151247420446421,0.0343559399429198,0.126569166783767,0.133120122832025
"860",860,1,7.06450500758588,55.0873091606164,52.5749661915362,78.9046679844474,7.74787010651595,8.67390396065641,3.2835461737211,2.80618032126609,0.00300782978359153,0.0127199735679075,0.0141323380791767,0.0499641189827319,0.0199774027171697,0.00528088777687203,1.19623322561405e-27,0.000360805219870309,0.0160985391099213,1.06419372934393e-37,0.00525713171280631,0.0225458536339323,0.000269709588143831,0.0353081215796215,0.0325114391263446,0.0351407561214227,0.0226834329001897,0.063780452142325,0.0980139286560305,0.497053321260733,0.716866349456027,0.142474262767994,0.151420589287908,0.137292307801496,0.206527928762435,0.371093427908877,0.241813822391956,203.632531861284,58.2141164578959,122.828869861544,93.7185243653603,2.22373943383611,702.625976578685,2042.88101779425,0.232109080984293,0.280336962247029,74.1247236087681,86.1850717765937,104.352616785585,4.6187178664331,0.00346405451087964,0.00715508791651551,4.83620010310945e-10,0.0302523056709911,7.4756170777003e-17,0.011922211017522,0.00010445529366212,0.00827108453879939,0.0474867027803101,1.75578855084334e-05,0.0267473715872116,0.0421918414510917,0.000106979140639112,0.0402993818296424,0.00150682414029836,0.125564166480361,0.0196492080550784,0.0898658288347666,0.128435630391196
"861",861,0.980466973651147,6.43461388457478,54.457644665077,54.6812718817392,77.3891437150034,7.78639391772346,9.23908610162237,3.95934623373223,3.37703839245812,0.00518466342287471,0.0164917811611532,0.00949253364108121,0.0220588932938856,0.00410653322130474,0.00545801286148542,1.24184464175643e-16,0.0089214580338884,0.00548251193238856,5.07847938745421e-70,0.00813074613353955,9.66743651196576e-05,3.07991633496899e-31,0.0218953906346912,0.120764222482865,0.0350489094662375,0.0401651117991804,0.0682274762743217,0.0928084078241249,0.586243386774868,0.633387477194194,0.131953911828885,0.176332414428412,0.137199458133274,0.1954934437493,0.271400869358214,0.232385612046803,162.303903941833,57.3787075570359,121.91232280583,86.1576673020909,1.86826218581997,698.990076655568,2063.36828120043,0.193414999452595,0.280345853130023,75.951212987573,80.7336761392624,109.736832638902,5.63266719753137,0.00203057948204534,6.65750897168728e-05,1.16998726050451e-106,0.0262675640878574,1.86888475408318e-05,0.0130687788977373,0.00836789217767535,0.00061982877497579,0.018140163585904,0.000363550370182288,0.0138993613968114,0.0181741794066916,0.00647723725859719,0.094209469050381,0.000526146500689635,0.133879903024195,0.0556196358583225,0.109471632794776,0.156305140781294
